v_x,v_y,omega,delta
1.404901504516601562e+00,3.376271948218345642e-02,9.121357202529907227e-01,6.811475008726119995e-02
1.393921494483947754e+00,4.587985575199127197e-03,1.052035689353942871e+00,3.942110762000083923e-02
1.428024530410766602e+00,1.434776186943054199e-01,8.788745999336242676e-01,1.910120248794555664e-01
1.449038743972778320e+00,1.356034725904464722e-01,9.782303571701049805e-01,1.921182721853256226e-01
1.402225732803344727e+00,-2.827940508723258972e-03,9.284961819648742676e-01,1.554519496858119965e-02
1.404935240745544434e+00,-1.163501199334859848e-02,9.660413265228271484e-01,5.112688057124614716e-03
1.439563155174255371e+00,1.446225196123123169e-01,8.961351513862609863e-01,1.944917887449264526e-01
1.454351544380187988e+00,1.380996704101562500e-01,1.027532100677490234e+00,1.955958008766174316e-01
1.410874366760253906e+00,-2.304690517485141754e-02,1.025383472442626953e+00,-2.030850201845169067e-02
1.414997935295104980e+00,-2.963212504982948303e-02,1.159935832023620605e+00,-3.063512779772281647e-02
1.435364484786987305e+00,1.495429277420043945e-01,1.175321221351623535e+00,1.973977684974670410e-01
1.429094433784484863e+00,1.338851451873779297e-01,1.064207792282104492e+00,1.978909373283386230e-01
1.413771271705627441e+00,-3.450401127338409424e-02,1.034575939178466797e+00,-6.112923473119735718e-02
1.420415520668029785e+00,-5.452845618128776550e-02,1.259867310523986816e+00,-7.280506938695907593e-02
1.430787801742553711e+00,1.658882647752761841e-01,1.028619170188903809e+00,1.994223594665527344e-01
1.449823856353759766e+00,1.426178514957427979e-01,1.139393329620361328e+00,2.000953853130340576e-01
1.433777809143066406e+00,1.406839191913604736e-01,1.124632000923156738e+00,2.009260058403015137e-01
1.423307776451110840e+00,-7.932838052511215210e-02,1.110322117805480957e+00,-1.188869401812553406e-01
1.430433154106140137e+00,-9.585213661193847656e-02,1.035196781158447266e+00,-1.311587095260620117e-01
1.438155412673950195e+00,1.551840454339981079e-01,1.225193262100219727e+00,2.029117792844772339e-01
1.433099389076232910e+00,1.360404789447784424e-01,1.165449142456054688e+00,2.031288594007492065e-01
1.440616965293884277e+00,1.478584557771682739e-01,1.100875496864318848e+00,2.084022313356399536e-01
1.440632104873657227e+00,-1.347497552633285522e-01,1.040236473083496094e+00,-1.893030703067779541e-01
1.445132374763488770e+00,-1.504920572042465210e-01,1.103490829467773438e+00,-2.009800076484680176e-01
1.445750236511230469e+00,-1.601842641830444336e-01,1.022920131683349609e+00,-2.127210497856140137e-01
1.454282164573669434e+00,-1.705333888530731201e-01,1.126079320907592773e+00,-2.237223386764526367e-01
1.449331879615783691e+00,-1.814684569835662842e-01,1.014034271240234375e+00,-2.393746674060821533e-01
1.449751734733581543e+00,-1.895771324634552002e-01,1.140178442001342773e+00,-2.488566488027572632e-01
1.450675845146179199e+00,-1.961637586355209351e-01,1.075875997543334961e+00,-2.577683627605438232e-01
1.453143715858459473e+00,-2.017329037189483643e-01,1.020731687545776367e+00,-2.658453881740570068e-01
1.456660628318786621e+00,-2.071768641471862793e-01,1.060130596160888672e+00,-2.734047770500183105e-01
1.452352881431579590e+00,-2.136745899915695190e-01,1.146508693695068359e+00,-2.804345786571502686e-01
1.460514664649963379e+00,-2.104803025722503662e-01,1.097372055053710938e+00,-2.846350669860839844e-01
1.460998654365539551e+00,-2.168601453304290771e-01,1.185151696205139160e+00,-2.911272048950195312e-01
1.453904509544372559e+00,-2.234008908271789551e-01,9.800999164581298828e-01,-2.966350913047790527e-01
1.454504370689392090e+00,-2.253672182559967041e-01,1.063532352447509766e+00,-3.011135458946228027e-01
1.456756591796875000e+00,-2.281440794467926025e-01,1.127324938774108887e+00,-3.052206635475158691e-01
1.459708333015441895e+00,-2.288070172071456909e-01,1.169093847274780273e+00,-3.087592422962188721e-01
1.463217020034790039e+00,-2.250369489192962646e-01,1.030284285545349121e+00,-3.111205399036407471e-01
1.462745428085327148e+00,-2.188272923231124878e-01,1.097963809967041016e+00,-3.138318657875061035e-01
1.478063941001892090e+00,-2.388160824775695801e-01,1.115414381027221680e+00,-3.164150118827819824e-01
1.452312111854553223e+00,-2.271158546209335327e-01,1.118994116783142090e+00,-3.070027232170104980e-01
1.446435213088989258e+00,-2.296594083309173584e-01,1.020449876785278320e+00,-3.087907433509826660e-01
1.461550712585449219e+00,-2.187756150960922241e-01,1.109854102134704590e+00,-3.111757338047027588e-01
1.458733201026916504e+00,-2.249716669321060181e-01,1.147923469543457031e+00,-3.127711713314056396e-01
1.458099365234375000e+00,-2.244807928800582886e-01,1.003364324569702148e+00,-3.148779273033142090e-01
1.450557112693786621e+00,-2.319458872079849243e-01,1.087350010871887207e+00,-3.165791332721710205e-01
1.449946403503417969e+00,-2.347670942544937134e-01,1.109156608581542969e+00,-3.175801932811737061e-01
1.447868108749389648e+00,-2.337769269943237305e-01,9.433910250663757324e-01,-3.185512423515319824e-01
1.446815371513366699e+00,-2.361192256212234497e-01,1.157680153846740723e+00,-3.193553090095520020e-01
1.454593420028686523e+00,-2.321469038724899292e-01,1.006420254707336426e+00,-3.198479712009429932e-01
1.453007102012634277e+00,-2.322573214769363403e-01,1.015223145484924316e+00,-3.200356364250183105e-01
1.454373478889465332e+00,-2.271153777837753296e-01,1.133273839950561523e+00,-3.200611472129821777e-01
1.445033907890319824e+00,-2.329590022563934326e-01,9.351192712783813477e-01,-3.204631209373474121e-01
1.447817683219909668e+00,-2.292725890874862671e-01,1.041912913322448730e+00,-3.206363618373870850e-01
1.448380351066589355e+00,-2.324339747428894043e-01,1.021092772483825684e+00,-3.200366497039794922e-01
1.442312121391296387e+00,-2.347085028886795044e-01,1.020998835563659668e+00,-3.192618489265441895e-01
1.444509863853454590e+00,-2.344303131103515625e-01,1.165834069252014160e+00,-3.187972009181976318e-01
1.446387887001037598e+00,-2.300482243299484253e-01,9.433693289756774902e-01,-3.177716135978698730e-01
1.437149882316589355e+00,-2.332656979560852051e-01,1.010202169418334961e+00,-3.170621991157531738e-01
1.467110395431518555e+00,-2.347122728824615479e-01,1.025738716125488281e+00,-3.161992728710174561e-01
1.448691368103027344e+00,-2.263244092464447021e-01,1.201718568801879883e+00,-3.182983398437500000e-01
1.452188849449157715e+00,-2.272841483354568481e-01,1.107380390167236328e+00,-3.173386156558990479e-01
1.446727633476257324e+00,-2.307836115360260010e-01,1.041274666786193848e+00,-3.175931572914123535e-01
1.443000197410583496e+00,-2.243233174085617065e-01,1.140859127044677734e+00,-3.179234862327575684e-01
1.445935726165771484e+00,-2.238706499338150024e-01,1.005207657814025879e+00,-3.191896975040435791e-01
1.448016405105590820e+00,-2.217525690793991089e-01,9.506940841674804688e-01,-3.193267881870269775e-01
1.449402570724487305e+00,-2.213321030139923096e-01,1.067918777465820312e+00,-3.192482292652130127e-01
1.452619552612304688e+00,-2.211520224809646606e-01,9.387888908386230469e-01,-3.193094432353973389e-01
1.456420660018920898e+00,-2.211338281631469727e-01,1.128709077835083008e+00,-3.193661868572235107e-01
1.466265797615051270e+00,-2.162321656942367554e-01,1.022786617279052734e+00,-3.190826773643493652e-01
1.466789484024047852e+00,-2.220608144998550415e-01,1.077199816703796387e+00,-3.191079199314117432e-01
1.475309610366821289e+00,-2.188977003097534180e-01,1.066505789756774902e+00,-3.183496296405792236e-01
1.470205426216125488e+00,-2.261741757392883301e-01,1.085651993751525879e+00,-3.179886043071746826e-01
1.485171198844909668e+00,-2.217586934566497803e-01,1.114904642105102539e+00,-3.174678683280944824e-01
1.479908466339111328e+00,-2.278104275465011597e-01,1.048351049423217773e+00,-3.166823089122772217e-01
1.487304210662841797e+00,-2.247266322374343872e-01,1.028244614601135254e+00,-3.161514699459075928e-01
1.486553192138671875e+00,-2.268586754798889160e-01,1.069250822067260742e+00,-3.156915903091430664e-01
1.488276600837707520e+00,-2.284079492092132568e-01,1.001348257064819336e+00,-3.152737617492675781e-01
1.490853309631347656e+00,-2.297496646642684937e-01,1.082544088363647461e+00,-3.146638274192810059e-01
1.528257608413696289e+00,-2.334926277399063110e-01,1.081409931182861328e+00,-3.138863444328308105e-01
1.494718909263610840e+00,-2.254907488822937012e-01,1.115822792053222656e+00,-3.053267896175384521e-01
1.498228549957275391e+00,-2.245882749557495117e-01,9.829664826393127441e-01,-3.032093942165374756e-01
1.498536944389343262e+00,-2.234006226062774658e-01,1.196739673614501953e+00,-3.027179837226867676e-01
1.508746385574340820e+00,-2.221321165561676025e-01,1.071106076240539551e+00,-3.032036721706390381e-01
1.502649307250976562e+00,-2.265148013830184937e-01,1.038171648979187012e+00,-3.033853769302368164e-01
1.503382086753845215e+00,-2.286438941955566406e-01,9.433576464653015137e-01,-3.032169938087463379e-01
1.505531668663024902e+00,-2.327924668788909912e-01,9.915840029716491699e-01,-3.036078810691833496e-01
1.501111388206481934e+00,-2.354293018579483032e-01,1.001094698905944824e+00,-3.033682107925415039e-01
1.501034259796142578e+00,-2.368686646223068237e-01,9.131573438644409180e-01,-3.037373125553131104e-01
1.501094102859497070e+00,-2.365700900554656982e-01,9.327390193939208984e-01,-3.041333854198455811e-01
1.499811530113220215e+00,-2.382359951734542847e-01,9.107357859611511230e-01,-3.045072853565216064e-01
1.501875519752502441e+00,-2.386885732412338257e-01,1.089750289916992188e+00,-3.045450150966644287e-01
1.506662964820861816e+00,-2.363943904638290405e-01,8.796852827072143555e-01,-3.050943315029144287e-01
1.492415666580200195e+00,-2.398927658796310425e-01,9.625612497329711914e-01,-3.050323128700256348e-01
1.494352102279663086e+00,-2.389428764581680298e-01,1.000085711479187012e+00,-3.058048784732818604e-01
1.495397448539733887e+00,-2.392649501562118530e-01,9.913650155067443848e-01,-3.061783313751220703e-01
1.495137214660644531e+00,-2.370673418045043945e-01,8.407942056655883789e-01,-3.061749041080474854e-01
1.491472482681274414e+00,-2.358601987361907959e-01,8.004695177078247070e-01,-3.064505755901336670e-01
1.480227351188659668e+00,-2.374284714460372925e-01,8.462322354316711426e-01,-3.066460490226745605e-01
1.505873560905456543e+00,-2.435138523578643799e-01,9.551420211791992188e-01,-3.071933090686798096e-01
1.484704971313476562e+00,-2.202291786670684814e-01,1.021953463554382324e+00,-2.828790247440338135e-01
1.486557364463806152e+00,-2.144075483083724976e-01,8.608168959617614746e-01,-2.794820368289947510e-01
1.480380415916442871e+00,-2.144101709127426147e-01,9.216216802597045898e-01,-2.787569165229797363e-01
1.480211377143859863e+00,-2.118394672870635986e-01,7.589382529258728027e-01,-2.778521776199340820e-01
1.483634471893310547e+00,-2.106457799673080444e-01,8.516448736190795898e-01,-2.768754363059997559e-01
1.478358626365661621e+00,-2.088292241096496582e-01,8.585322499275207520e-01,-2.757048606872558594e-01
1.480103135108947754e+00,-2.079171389341354370e-01,8.584701418876647949e-01,-2.749903500080108643e-01
1.481632947921752930e+00,-2.064829915761947632e-01,8.304561376571655273e-01,-2.737303972244262695e-01
1.476859927177429199e+00,-2.045921981334686279e-01,8.834335207939147949e-01,-2.725130915641784668e-01
1.475363492965698242e+00,-2.021052539348602295e-01,6.188622117042541504e-01,-2.715778052806854248e-01
1.476271271705627441e+00,-2.005381435155868530e-01,7.313898801803588867e-01,-2.700145542621612549e-01
1.479778409004211426e+00,-1.995541602373123169e-01,6.620373129844665527e-01,-2.683832645416259766e-01
1.476802825927734375e+00,-1.971887946128845215e-01,7.490801215171813965e-01,-2.663887739181518555e-01
1.478535056114196777e+00,-1.963610500097274780e-01,7.625746726989746094e-01,-2.650212347507476807e-01
1.487744569778442383e+00,-1.962328553199768066e-01,7.875269055366516113e-01,-2.632365524768829346e-01
1.482445955276489258e+00,-1.932792365550994873e-01,6.879825592041015625e-01,-2.610889971256256104e-01
1.483908534049987793e+00,-1.910687088966369629e-01,7.176225185394287109e-01,-2.589282095432281494e-01
1.484093785285949707e+00,-1.888888478279113770e-01,6.455379724502563477e-01,-2.566215693950653076e-01
1.484268307685852051e+00,-1.867258399724960327e-01,6.982428431510925293e-01,-2.545007169246673584e-01
1.501887440681457520e+00,-1.887633949518203735e-01,5.496103763580322266e-01,-2.522329390048980713e-01
1.479408383369445801e+00,-1.702111065387725830e-01,6.962547302246093750e-01,-2.343792468309402466e-01
1.480033755302429199e+00,-1.666529476642608643e-01,5.755121707916259766e-01,-2.303047031164169312e-01
1.478126287460327148e+00,-1.623738110065460205e-01,6.902891397476196289e-01,-2.263996750116348267e-01
1.479585766792297363e+00,-1.602056920528411865e-01,6.691115498542785645e-01,-2.231458574533462524e-01
1.486149191856384277e+00,-1.607552170753479004e-01,6.207804679870605469e-01,-2.198333144187927246e-01
1.483055830001831055e+00,-1.546337455511093140e-01,8.007154464721679688e-01,-2.154008150100708008e-01
1.483079314231872559e+00,-1.516211032867431641e-01,5.284789204597473145e-01,-2.122577875852584839e-01
1.486417055130004883e+00,-1.471781581640243530e-01,5.757977366447448730e-01,-2.077353000640869141e-01
1.485231280326843262e+00,-1.445637345314025879e-01,6.404880881309509277e-01,-2.039081007242202759e-01
1.487843632698059082e+00,-1.413245648145675659e-01,5.343209505081176758e-01,-2.003670483827590942e-01
1.488854050636291504e+00,-1.376992762088775635e-01,6.994816064834594727e-01,-1.952867656946182251e-01
1.488285183906555176e+00,-1.353935152292251587e-01,6.826193332672119141e-01,-1.915555447340011597e-01
1.492251753807067871e+00,-1.317695230245590210e-01,6.327375173568725586e-01,-1.867809742689132690e-01
1.496016502380371094e+00,-1.304776072502136230e-01,6.392639875411987305e-01,-1.822702884674072266e-01
1.490535378456115723e+00,-1.237213984131813049e-01,6.142479777336120605e-01,-1.765308827161788940e-01
1.494191408157348633e+00,-1.208374053239822388e-01,6.802352070808410645e-01,-1.722493618726730347e-01
1.495963335037231445e+00,-1.175504103302955627e-01,5.859097242355346680e-01,-1.666200608015060425e-01
1.500685930252075195e+00,-1.133796572685241699e-01,6.100462079048156738e-01,-1.616941392421722412e-01
1.502682685852050781e+00,-1.093564704060554504e-01,6.194816231727600098e-01,-1.554373949766159058e-01
1.519421100616455078e+00,-1.073138639330863953e-01,6.827468872070312500e-01,-1.500437110662460327e-01
1.502334594726562500e+00,-1.163976863026618958e-01,6.089108586311340332e-01,-1.633785814046859741e-01
1.504580020904541016e+00,-1.158623322844505310e-01,8.007389903068542480e-01,-1.600986868143081665e-01
1.502884030342102051e+00,-1.129276826977729797e-01,6.244514584541320801e-01,-1.564529240131378174e-01
1.508761405944824219e+00,-1.103518232703208923e-01,6.914353966712951660e-01,-1.510638743638992310e-01
1.505689024925231934e+00,-1.056526526808738708e-01,6.728445887565612793e-01,-1.467801779508590698e-01
1.504081368446350098e+00,-1.019660905003547668e-01,6.332448124885559082e-01,-1.411032229661941528e-01
1.503039479255676270e+00,-1.003054007887840271e-01,6.727324724197387695e-01,-1.365748196840286255e-01
1.498904109001159668e+00,-9.498290717601776123e-02,6.716690063476562500e-01,-1.315068155527114868e-01
1.498506784439086914e+00,-9.325087815523147583e-02,6.945716142654418945e-01,-1.266239136457443237e-01
1.498926520347595215e+00,-8.992455154657363892e-02,6.478862762451171875e-01,-1.213780790567398071e-01
1.499221324920654297e+00,-8.679640293121337891e-02,7.663258314132690430e-01,-1.165406778454780579e-01
1.497427463531494141e+00,-8.248070627450942993e-02,6.816886663436889648e-01,-1.111491248011589050e-01
1.502803087234497070e+00,-8.022573590278625488e-02,7.959488630294799805e-01,-1.059016063809394836e-01
1.496312856674194336e+00,-7.510784268379211426e-02,6.853902935981750488e-01,-1.003884747624397278e-01
1.496379375457763672e+00,-7.145182043313980103e-02,6.487941145896911621e-01,-9.470128268003463745e-02
1.503462195396423340e+00,-6.877677142620086670e-02,6.801612973213195801e-01,-8.816716074943542480e-02
1.499156832695007324e+00,-6.481882929801940918e-02,6.914414763450622559e-01,-8.274559676647186279e-02
1.502730011940002441e+00,-6.126422435045242310e-02,7.726804018020629883e-01,-7.652597874402999878e-02
1.495107531547546387e+00,-5.708755925297737122e-02,7.040674686431884766e-01,-7.089270651340484619e-02
1.513800501823425293e+00,-5.346078425645828247e-02,6.693906188011169434e-01,-6.492470949888229370e-02
1.503193736076354980e+00,-7.824955135583877563e-02,7.587998509407043457e-01,-1.039136052131652832e-01
1.499870657920837402e+00,-7.852236181497573853e-02,7.380590438842773438e-01,-1.035579293966293335e-01
1.498430848121643066e+00,-7.571986317634582520e-02,8.288886547088623047e-01,-9.998117387294769287e-02
1.494561910629272461e+00,-7.192228734493255615e-02,7.848433256149291992e-01,-9.636001288890838623e-02
1.493718385696411133e+00,-6.872601062059402466e-02,7.509837150573730469e-01,-9.213994443416595459e-02
1.491936087608337402e+00,-6.538804620504379272e-02,6.756148934364318848e-01,-8.789309859275817871e-02
1.501636028289794922e+00,-6.326756626367568970e-02,8.751144409179687500e-01,-8.309061080217361450e-02
1.497126102447509766e+00,-6.014116853475570679e-02,8.348003625869750977e-01,-7.890713959932327271e-02
1.495205044746398926e+00,-5.750818923115730286e-02,8.902111053466796875e-01,-7.524823397397994995e-02
1.495270133018493652e+00,-5.487424135208129883e-02,9.320939779281616211e-01,-7.123194634914398193e-02
1.494608283042907715e+00,-5.270155146718025208e-02,9.047489166259765625e-01,-6.773473322391510010e-02
1.498106837272644043e+00,-5.004138872027397156e-02,8.753082752227783203e-01,-6.349076330661773682e-02
1.499714493751525879e+00,-4.769622161984443665e-02,8.322516083717346191e-01,-5.977610871195793152e-02
1.502075433731079102e+00,-4.523415118455886841e-02,8.151243925094604492e-01,-5.529130250215530396e-02
1.507057666778564453e+00,-4.221111536026000977e-02,8.424022197723388672e-01,-5.138103663921356201e-02
1.502996921539306641e+00,-4.049148783087730408e-02,9.196318984031677246e-01,-4.698885604739189148e-02
1.507481455802917480e+00,-3.757156059145927429e-02,9.663363099098205566e-01,-4.345209896564483643e-02
1.505808949470520020e+00,-3.622808679938316345e-02,9.487513303756713867e-01,-4.044125229120254517e-02
1.509747505187988281e+00,-3.270513191819190979e-02,1.010041117668151855e+00,-3.607563674449920654e-02
1.520830035209655762e+00,-3.573111444711685181e-02,9.346310496330261230e-01,-3.333615139126777649e-02
1.514897704124450684e+00,-5.991912260651588440e-02,9.047336578369140625e-01,-7.759450376033782959e-02
1.521397113800048828e+00,-6.179539486765861511e-02,9.142713546752929688e-01,-7.850677520036697388e-02
1.520285964012145996e+00,-6.093497574329376221e-02,8.586241602897644043e-01,-7.749201357364654541e-02
1.521201014518737793e+00,-6.037194654345512390e-02,9.276427030563354492e-01,-7.610137015581130981e-02
1.516649246215820312e+00,-5.889347195625305176e-02,1.061672806739807129e+00,-7.346889376640319824e-02
1.517097830772399902e+00,-5.814787372946739197e-02,9.794290065765380859e-01,-7.263085991144180298e-02
1.521005511283874512e+00,-5.803207308053970337e-02,9.756848812103271484e-01,-7.188946008682250977e-02
1.521069169044494629e+00,-5.788948386907577515e-02,1.013790130615234375e+00,-7.130660861730575562e-02
1.528861284255981445e+00,-5.817720293998718262e-02,1.147904396057128906e+00,-7.085337489843368530e-02
1.518444657325744629e+00,-5.655090138316154480e-02,9.436551332473754883e-01,-6.901130825281143188e-02
1.525096416473388672e+00,-5.665701627731323242e-02,1.100057005882263184e+00,-6.832806020975112915e-02
1.525689125061035156e+00,-5.651237070560455322e-02,1.109341025352478027e+00,-6.831923872232437134e-02
1.522240281105041504e+00,-5.670335143804550171e-02,1.058262825012207031e+00,-6.864811480045318604e-02
1.524584174156188965e+00,-5.677433311939239502e-02,9.117703437805175781e-01,-6.887125223875045776e-02
1.527047634124755859e+00,-5.752416327595710754e-02,1.116354584693908691e+00,-6.882999092340469360e-02
1.521481752395629883e+00,-5.572976544499397278e-02,1.063327431678771973e+00,-6.663116067647933960e-02
1.524673461914062500e+00,-5.564120411872863770e-02,9.579881429672241211e-01,-6.706808507442474365e-02
1.529037356376647949e+00,-5.609543249011039734e-02,9.615080952644348145e-01,-6.743323057889938354e-02
1.525472879409790039e+00,-5.701454356312751770e-02,1.151791214942932129e+00,-6.799285858869552612e-02
1.544706821441650391e+00,-5.503539368510246277e-02,9.780574440956115723e-01,-6.581716984510421753e-02
1.530170679092407227e+00,-7.736078649759292603e-02,1.060127973556518555e+00,-1.010059118270874023e-01
1.531336069107055664e+00,-8.055725693702697754e-02,1.064271569252014160e+00,-1.050609201192855835e-01
1.531311511993408203e+00,-8.221245557069778442e-02,9.538311362266540527e-01,-1.073858514428138733e-01
1.533270835876464844e+00,-8.180479705333709717e-02,9.868765473365783691e-01,-1.061905622482299805e-01
1.529343247413635254e+00,-8.239743113517761230e-02,9.553128480911254883e-01,-1.082385927438735962e-01
1.527515411376953125e+00,-8.361642807722091675e-02,9.560675621032714844e-01,-1.101075336337089539e-01
1.532222390174865723e+00,-8.652833104133605957e-02,8.941368460655212402e-01,-1.120538413524627686e-01
1.528281569480895996e+00,-8.941552788019180298e-02,8.462417721748352051e-01,-1.142536476254463196e-01
1.531149864196777344e+00,-9.047240018844604492e-02,9.205278158187866211e-01,-1.126176640391349792e-01
1.527401804924011230e+00,-9.116904437541961670e-02,7.928144931793212891e-01,-1.148914843797683716e-01
1.524045109748840332e+00,-9.213639795780181885e-02,7.632781267166137695e-01,-1.168503463268280029e-01
1.520413517951965332e+00,-9.355768561363220215e-02,8.955916166305541992e-01,-1.186044588685035706e-01
1.516961455345153809e+00,-9.564990550279617310e-02,8.425033092498779297e-01,-1.207105964422225952e-01
1.512709379196166992e+00,-9.236144274473190308e-02,5.748586058616638184e-01,-1.192269474267959595e-01
1.515777468681335449e+00,-9.357960522174835205e-02,7.482390999794006348e-01,-1.207008138298988342e-01
1.514395713806152344e+00,-9.538559615612030029e-02,8.515316843986511230e-01,-1.226148754358291626e-01
1.512326478958129883e+00,-9.800550341606140137e-02,7.842466831207275391e-01,-1.250575184822082520e-01
1.509268403053283691e+00,-9.851355850696563721e-02,6.553460359573364258e-01,-1.274414658546447754e-01
1.511100888252258301e+00,-9.729396551847457886e-02,6.588028073310852051e-01,-1.254656910896301270e-01
1.518969774246215820e+00,-9.895439445972442627e-02,6.149915456771850586e-01,-1.276116371154785156e-01
1.506546974182128906e+00,-1.115502789616584778e-01,5.957870483398437500e-01,-1.491667926311492920e-01
1.507628798484802246e+00,-1.173361912369728088e-01,7.260825037956237793e-01,-1.535297930240631104e-01
1.504411101341247559e+00,-1.145267933607101440e-01,6.167995929718017578e-01,-1.530285179615020752e-01
1.506019473075866699e+00,-1.149822100996971130e-01,4.776630997657775879e-01,-1.559411138296127319e-01
1.510463476181030273e+00,-1.156493127346038818e-01,3.289606571197509766e-01,-1.585094630718231201e-01
1.513847112655639648e+00,-1.133460402488708496e-01,1.812464892864227295e-01,-1.569823026657104492e-01
1.514992713928222656e+00,-1.122878864407539368e-01,2.250557988882064819e-01,-1.588250845670700073e-01
1.513315677642822266e+00,-1.144964843988418579e-01,5.835512187331914902e-03,-1.605717539787292480e-01
1.516815304756164551e+00,-1.120973974466323853e-01,-4.642562940716743469e-02,-1.581063121557235718e-01
1.520213603973388672e+00,-1.138913109898567200e-01,-6.595320999622344971e-02,-1.592224687337875366e-01
1.517458915710449219e+00,-1.133397370576858521e-01,-1.665356457233428955e-01,-1.605562269687652588e-01
1.521755814552307129e+00,-1.093365848064422607e-01,-3.835438489913940430e-01,-1.574127078056335449e-01
1.524736046791076660e+00,-1.147937327623367310e-01,-4.714597165584564209e-01,-1.577409505844116211e-01
1.532869577407836914e+00,-1.127439588308334351e-01,-3.704932332038879395e-01,-1.579748690128326416e-01
1.527806043624877930e+00,-1.089114099740982056e-01,-5.950110554695129395e-01,-1.540878415107727051e-01
1.523136496543884277e+00,-1.130491420626640320e-01,-6.510213017463684082e-01,-1.538454890251159668e-01
1.522544503211975098e+00,-1.127945259213447571e-01,-5.536315441131591797e-01,-1.535810977220535278e-01
1.522004008293151855e+00,-1.077696233987808228e-01,-8.029111623764038086e-01,-1.492214202880859375e-01
1.513728857040405273e+00,-1.094318777322769165e-01,-9.548674225807189941e-01,-1.485717743635177612e-01
1.476326107978820801e+00,-1.009067147970199585e-01,-8.550024032592773438e-01,-1.472100019454956055e-01
1.532230138778686523e+00,-1.424652934074401855e-01,-1.082433581352233887e+00,-1.933521926403045654e-01
1.515622973442077637e+00,-1.432373523712158203e-01,-1.085053801536560059e+00,-1.929233223199844360e-01
1.516515731811523438e+00,-1.435916721820831299e-01,-1.141403079032897949e+00,-1.933552175760269165e-01
1.513585805892944336e+00,-1.424314230680465698e-01,-1.028130888938903809e+00,-1.934395730495452881e-01
1.523953676223754883e+00,-1.442045718431472778e-01,-1.174898266792297363e+00,-1.940494477748870850e-01
1.512116312980651855e+00,-1.397009193897247314e-01,-1.243683338165283203e+00,-1.901109516620635986e-01
1.505327701568603516e+00,-1.385956555604934692e-01,-1.352060079574584961e+00,-1.902544498443603516e-01
1.497589468955993652e+00,-1.348081678152084351e-01,-1.244846582412719727e+00,-1.900692582130432129e-01
1.499255895614624023e+00,-1.325609982013702393e-01,-1.332099199295043945e+00,-1.863059699535369873e-01
1.491735458374023438e+00,-1.287191063165664673e-01,-1.478139042854309082e+00,-1.860075294971466064e-01
1.483405232429504395e+00,-1.217937096953392029e-01,-1.494248390197753906e+00,-1.853457242250442505e-01
1.479297041893005371e+00,-1.212344989180564880e-01,-1.616515636444091797e+00,-1.847865134477615356e-01
1.468006968498229980e+00,-1.080667600035667419e-01,-1.465975165367126465e+00,-1.836705356836318970e-01
1.489875912666320801e+00,-1.228071898221969604e-01,-1.441772460937500000e+00,-1.788981854915618896e-01
1.483371615409851074e+00,-1.147584766149520874e-01,-1.540824532508850098e+00,-1.784394830465316772e-01
1.480057954788208008e+00,-1.115058958530426025e-01,-1.494067311286926270e+00,-1.774432212114334106e-01
1.478874921798706055e+00,-1.128436103463172913e-01,-1.638355374336242676e+00,-1.766157597303390503e-01
1.476194143295288086e+00,-1.069267839193344116e-01,-1.531573057174682617e+00,-1.749756038188934326e-01
1.487488508224487305e+00,-1.130806729197502136e-01,-1.542494773864746094e+00,-1.737946271896362305e-01
1.461064457893371582e+00,-9.643021225929260254e-02,-1.673916578292846680e+00,-1.687787175178527832e-01
1.492959380149841309e+00,-1.838698685169219971e-01,-1.685547471046447754e+00,-2.334341257810592651e-01
1.510805487632751465e+00,-1.711743623018264771e-01,-1.821623206138610840e+00,-2.380019873380661011e-01
1.501010060310363770e+00,-1.679370701313018799e-01,-1.775505423545837402e+00,-2.383401244878768921e-01
1.505291104316711426e+00,-1.672419756650924683e-01,-1.798861384391784668e+00,-2.361398339271545410e-01
1.486939191818237305e+00,-1.560520976781845093e-01,-1.680690050125122070e+00,-2.360250800848007202e-01
1.506149530410766602e+00,-1.708531230688095093e-01,-1.731176018714904785e+00,-2.360608875751495361e-01
1.471103191375732422e+00,-1.429190039634704590e-01,-1.790576577186584473e+00,-2.358657717704772949e-01
1.488633751869201660e+00,-1.619662791490554810e-01,-1.732975959777832031e+00,-2.333100885152816772e-01
1.500995755195617676e+00,-1.645354032516479492e-01,-1.841614484786987305e+00,-2.329377382993698120e-01
1.490025043487548828e+00,-1.566501408815383911e-01,-1.765952229499816895e+00,-2.323398143053054810e-01
1.486210584640502930e+00,-1.560509204864501953e-01,-1.796205043792724609e+00,-2.318030744791030884e-01
1.442404985427856445e+00,-1.113063916563987732e-01,-1.821146368980407715e+00,-2.292899340391159058e-01
1.467323184013366699e+00,-1.513393670320510864e-01,-1.789477348327636719e+00,-2.281999588012695312e-01
1.465378046035766602e+00,-1.390044689178466797e-01,-1.745230793952941895e+00,-2.269638329744338989e-01
1.464310765266418457e+00,-1.418513059616088867e-01,-1.855634808540344238e+00,-2.260396331548690796e-01
1.459738135337829590e+00,-1.344307810068130493e-01,-1.852189779281616211e+00,-2.245241552591323853e-01
1.463048934936523438e+00,-1.373715102672576904e-01,-1.801206469535827637e+00,-2.216287255287170410e-01
1.462473988533020020e+00,-1.355991959571838379e-01,-1.826793909072875977e+00,-2.202356010675430298e-01
